file_name,label,fault_location,fault_diameter,motor_load,rpm,sample_freq,fault
N15_M07_F04_KA06_13,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA06_14,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA06_15,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA06_16,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA06_17,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA06_18,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA06_19,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA06_20,OR_3,nan,nan,3,1500,64,OR
N15_M07_F10_KA07_1,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_2,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_3,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_4,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_5,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_6,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_7,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_8,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_9,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_10,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_11,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_12,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_13,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_14,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_15,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_16,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_17,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_18,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_19,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA07_20,OR_0,nan,nan,0,1500,64,OR
N09_M07_F10_KA07_1,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_2,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_3,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_4,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_5,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_6,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_7,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_8,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_9,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_10,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_11,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_12,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_13,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_14,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_15,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_16,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_17,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_18,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_19,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA07_20,OR_1,nan,nan,1,900,64,OR
N15_M01_F10_KA07_1,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_2,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_3,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_4,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_5,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_6,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_7,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_8,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_9,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_10,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_11,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_12,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_13,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_14,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_15,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_16,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_17,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_18,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_19,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA07_20,OR_2,nan,nan,2,1500,64,OR
N15_M07_F04_KA07_1,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_2,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_3,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_4,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_5,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_6,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_7,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_8,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_9,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_10,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_11,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_12,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_13,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_14,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_15,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_16,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_17,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_18,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_19,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA07_20,OR_3,nan,nan,3,1500,64,OR
N15_M07_F10_KA08_1,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_2,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_3,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_4,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_5,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_6,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_7,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_8,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_9,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_10,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_11,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_12,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_13,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_14,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_15,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_16,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_17,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_18,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_19,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA08_20,OR_0,nan,nan,0,1500,64,OR
N09_M07_F10_KA08_1,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_2,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_3,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_4,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_5,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_6,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_7,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_8,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_9,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_10,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_11,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_12,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_13,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_14,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_15,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_16,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_17,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_18,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_19,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA08_20,OR_1,nan,nan,1,900,64,OR
N15_M01_F10_KA08_1,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_2,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_3,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_4,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_5,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_6,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_7,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_8,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_9,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_10,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_11,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_12,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_13,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_14,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_15,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_16,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_17,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_18,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_19,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA08_20,OR_2,nan,nan,2,1500,64,OR
N15_M07_F04_KA08_1,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_2,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_3,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_4,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_5,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_6,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_7,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_8,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_9,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_10,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_11,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_12,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_13,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_14,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_15,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_16,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_17,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_18,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_19,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA08_20,OR_3,nan,nan,3,1500,64,OR
N15_M07_F10_KA09_1,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_2,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_3,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_4,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_5,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_6,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_7,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_8,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_9,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_10,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_11,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_12,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_13,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_14,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_15,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_16,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_17,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_18,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_19,OR_0,nan,nan,0,1500,64,OR
N15_M07_F10_KA09_20,OR_0,nan,nan,0,1500,64,OR
N09_M07_F10_KA09_1,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_2,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_3,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_4,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_5,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_6,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_7,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_8,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_9,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_10,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_11,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_12,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_13,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_14,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_15,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_16,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_17,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_18,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_19,OR_1,nan,nan,1,900,64,OR
N09_M07_F10_KA09_20,OR_1,nan,nan,1,900,64,OR
N15_M01_F10_KA09_1,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_2,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_3,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_4,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_5,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_6,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_7,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_8,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_9,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_10,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_11,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_12,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_13,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_14,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_15,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_16,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_17,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_18,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_19,OR_2,nan,nan,2,1500,64,OR
N15_M01_F10_KA09_20,OR_2,nan,nan,2,1500,64,OR
N15_M07_F04_KA09_1,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_2,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_3,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_4,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_5,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_6,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_7,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_8,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_9,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_10,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_11,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_12,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_13,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_14,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_15,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_16,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_17,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_18,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_19,OR_3,nan,nan,3,1500,64,OR
N15_M07_F04_KA09_20,OR_3,nan,nan,3,1500,64,OR
N15_M07_F10_KI01_1,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_2,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_3,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_4,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_5,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_6,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_7,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_8,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_9,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_10,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_11,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_12,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_13,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_14,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_15,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_16,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_17,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_18,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_19,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI01_20,IR_0,nan,nan,0,1500,64,IR
N09_M07_F10_KI01_1,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_2,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_3,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_4,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_5,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_6,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_7,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_8,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_9,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_10,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_11,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_12,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_13,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_14,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_15,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_16,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_17,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_18,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_19,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI01_20,IR_1,nan,nan,1,900,64,IR
N15_M01_F10_KI01_1,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_2,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_3,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_4,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_5,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_6,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_7,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_8,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_9,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_10,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_11,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_12,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_13,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_14,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_15,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_16,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_17,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_18,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_19,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI01_20,IR_2,nan,nan,2,1500,64,IR
N15_M07_F04_KI01_1,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_2,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_3,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_4,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_5,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_6,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_7,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_8,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_9,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_10,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_11,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_12,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_13,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_14,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_15,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_16,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_17,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_18,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_19,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI01_20,IR_3,nan,nan,3,1500,64,IR
N15_M07_F10_KI03_1,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_2,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_3,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_4,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_5,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_6,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_7,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_8,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_9,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_10,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_11,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_12,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_13,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_14,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_15,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_16,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_17,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_18,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_19,IR_0,nan,nan,0,1500,64,IR
N15_M07_F10_KI03_20,IR_0,nan,nan,0,1500,64,IR
N09_M07_F10_KI03_1,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_2,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_3,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_4,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_5,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_6,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_7,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_8,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_9,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_10,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_11,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_12,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_13,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_14,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_15,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_16,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_17,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_18,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_19,IR_1,nan,nan,1,900,64,IR
N09_M07_F10_KI03_20,IR_1,nan,nan,1,900,64,IR
N15_M01_F10_KI03_1,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_2,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_3,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_4,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_5,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_6,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_7,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_8,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_9,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_10,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_11,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_12,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_13,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_14,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_15,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_16,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_17,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_18,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_19,IR_2,nan,nan,2,1500,64,IR
N15_M01_F10_KI03_20,IR_2,nan,nan,2,1500,64,IR
N15_M07_F04_KI03_1,IR_3,nan,nan,3,1500,64,IR
N15_M07_F04_KI03_2,IR_3,nan,nan,3,1500,64,IR
